name,city,country,code,latitude,longitude
Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.49140167236328,-119.40799713134766
Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003
Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.1833000183,-123.949996948
Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969
Fort St James Airport,Fort St. James,Canada,YJM,54.39720153808594,-124.26300048828125
Boundary Bay Airport,Boundary Bay,Canada,YDT,49.0741996765,-123.012001038
Langley Airport,Langley Township,Canada,\N,49.10079956049999,-122.630996704
Denny Island Airport,Bella Bella,Canada,ZEL,52.139702,-128.063997
Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002
Camaguey-Campo Cuatro Milpas Airport,Guasave,Mexico,\N,25.652200698853,-108.53800201416
Cabo San Lucas International Airport,Cabo San Lucas,Mexico,\N,22.947700500499998,-109.93699646
Corn Island,Corn Island,Nicaragua,RNI,12.1628999710083,-83.06379699707031
San Pedro Airport,Bonanza,Nicaragua,BZA,13.949999809265137,-84.5999984741211
Rosita Airport,Rosita,Nicaragua,RFS,13.889699935913086,-84.40889739990234
Siuna,Siuna,Nicaragua,SIU,13.727222442626953,-84.77777862548828
Waspam Airport,Waspam,Nicaragua,WSP,14.7391996383667,-83.96939849853516
San Carlos,San Carlos,Nicaragua,\N,11.133399963378906,-84.7699966430664
Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.8705101013184,-85.481399536133
Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.907499313354,-70.721900939941
Negril Airport,Negril,Jamaica,NEG,18.34280014038086,-78.33209991455078
José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,18.245300293,-65.6434020996
Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.338600158691406,-64.9406967163086
D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202
Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.048599243199995,-70.4589004517
Uyuni Airport,Uyuni,Bolivia,UYU,-20.446300506599997,-66.8483963013
Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.798609972000122,173.04100036621094
Afobakka Airstrip,Afobaka,Suriname,\N,4.998505,-54.992033
Alalapadu Airstrip,Alapadu,Suriname,\N,2.5235,-56.3247
Albina Airport,Albina,Suriname,ABN,5.512720108032227,-54.05009841918945
Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.11666679382,-54.666671752899994
Kabalebo Airport,Kabalebo,Suriname,\N,4.406000137329102,-57.222999572753906
Kayser Airport,Kayser,Suriname,\N,3.0999999046325684,-56.483001708984375
Kwamalasoemoetoe Airport Airport,Kwamelasemoetoe,Suriname,\N,2.333329916000366,-56.78333282470703
Moengo Airstrip,Moengo,Suriname,\N,5.6076,-54.4003
Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.955560207366943,-57.039398193359375
Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.3452799320220947,-55.442501068115234
Sipaliwini Airport,Sipaliwini,Suriname,\N,1.9660500288009644,-56.003501892089844
Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.349999904632568,-54.41666793823242
Totness Airport,Totness,Suriname,TOT,5.865829944610596,-56.32749938964844
Wageningen Airstrip,Wageningen,Suriname,AGI,5.76666688919,-56.6333312988
Codela Airport,Guapiles,Costa Rica,CSC,10.4139995575,-85.0916976929
Orinduik Airport,Orinduik,Guyana,ORJ,4.725269794464111,-60.03499984741211
Annai Airport,Annai,Guyana,NAI,3.959439992904663,-59.12419891357422
Apoteri Airport,Apoteri,Guyana,\N,4.013879776000977,-58.60499954223633
Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.7081098556518555,-60.2942008972168
Kamarang Airport,Kamarang,Guyana,KAR,5.865340232849121,-60.614200592041016
Mabaruma Airport,Mabaruma,Guyana,USI,8.199999809265137,-59.78329849243164
Mahdia Airport,Mahdia,Guyana,MHA,5.277490139007568,-59.151100158691406
Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.639999389648438,-55.83000183105469
Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3
Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179
Batagay Airport,Batagay,Russia,\N,67.648002624512,134.69500732422
Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056
El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089
Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985
Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7
Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854
Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.921699523900003,-42.074298858599995
Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.885000228881836,-55.58610916137695
Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018157959,-49.132198333740234
Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.31997013092041,-50.32849884033203
Breves Airport,Breves,Brazil,BVS,-1.6365300416946411,-50.443599700927734
Soure Airport,Soure,Brazil,SFK,-0.6994310021400452,-48.520999908447266
Parintins Airport,Parintins,Brazil,PIN,-2.6730198860168457,-56.777198791503906
Barreiras Airport,Barreiras,Brazil,BRA,-12.078900337219238,-45.00899887084961
Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.4647216796875,-50.518611907958984
Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501
Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.118030071258545,-60.364898681640625
Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,-13.314443588256836,-56.11277770996094
Franca Airport,Franca,Brazil,FRC,-20.592199325561523,-47.38290023803711
Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
Lábrea Airport,Labrea,Brazil,LBR,-7.278969764709473,-64.76950073242188
Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248
Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.3875007629,-51.520198822
Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.1714000702,-51.5532989502
General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.8347225189209,-50.956111907958984
Romeu Zema Airport,Araxa,Brazil,AAX,-19.563199996948,-46.960399627686
Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248
Borba Airport,Borba,Brazil,RBB,-4.4063401222229,-59.60240173339844
Coari Airport,Coari,Brazil,CIZ,-4.134059906005859,-63.132598876953125
Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601
Diamantino Airport,Diamantino,Brazil,DMT,-14.376899719238281,-56.40039825439453
Guanambi Airport,Guanambi,Brazil,GNM,-14.208200454711914,-42.74610137939453
Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351
Nzagi Airport,Nzagi,Angola,NZA,-7.716939926149999,21.358200073200003
Lucapa Airport,Lucapa,Angola,LBZ,-8.445727348330001,20.7320861816
Am Timan Airport,Am Timan,Chad,AMC,11.0340003967,20.274000167799997
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.5856990814209,28.71660041809082
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.40190125,-77.98459625
Awassa Airport,Awasa,Ethiopia,AWA,7.066999912261963,38.5
Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415
Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.350000381469727,37.71699905395508
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.967000007629395,38
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059
Robe Airport,Goba,Ethiopia,GOB,7.1160634,40.0463033
Mayumba Airport,Mayumba,Gabon,MYB,-3.4584197998046875,10.674076080322266
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057
Meru Mulika Airport,Meru National Park,Kenya,\N,0.229567,38.171412
Rumbek Airport,Rumbek,Sudan,RBX,6.8249998092699995,29.6690006256
Yei Airport,Yei,Sudan,\N,4.13028160099,30.7280731201
Cape Palmas Airport,Greenville,Liberia,CPA,4.3790202140808105,-7.6969499588012695
Ecuvillens Airport,Ecuvillens,Switzerland,\N,46.755001068115234,7.076109886169434
Inhaca Airport,Inhaca,Mozambique,\N,-25.9971446991,32.929351806599996
Ouro Sogui Airport,Matam,Senegal,MAX,15.593600273132324,-13.322799682617188
Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299
Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.802698135375977,31.521577835083008
Kidepo Airport,Kidepo,Uganda,\N,3.7176,33.7487
Kitgum Airport,Kitgum,Uganda,\N,3.2817,32.8882
Bugungu Airport,Pakuba,Uganda,PAF,2.2,31.55
Svea Airport,Sveagruva,Svalbard,\N,77.8969444,16.725
Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,\N,78.9274978638,11.8743
Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.282222747800006
Kihnu Airfield,Kihnu,Estonia,\N,58.14830017089844,24.002500534057617
Ruhnu Airfield,Ruhnu,Estonia,\N,57.78390121459961,23.26609992980957
Raivavae Airport,Raivavae,French Polynesia,RVV,-23.885200500499998,-147.662002563
Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023
Ouessant Airport,Ouessant,France,\N,48.463199615478516,-5.06358003616333
Bildudalur Airport,Bildudalur,Iceland,BIU,65.64129638671875,-23.546199798583984
Gjögur Airport,Gjogur,Iceland,GJR,65.99530029296875,-21.326900482177734
Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.73169708249999,-19.572799682599996
Selfoss Airport,Selfoss,Iceland,\N,63.92919921875,-21.037799835205078
Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.09299850463867,-9.568059921264648
Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,42.88958,73.602004
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.9933013916,89.9225006104
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,\N,37.86640167236328,68.86470031738281
Vologda Airport,Vologda,Russia,VGD,59.282501220703125,39.944400787353516
Severo-Evensk Airport,Evensk,Russia,\N,61.92166519165039,159.22999572753906
Olenyok Airport,Olenyok,Russia,\N,68.514999389648,112.48000335693
Saskylakh Airport,Saskylakh,Russia,\N,71.92790222168,114.08000183105
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.8960037231,45.7229995728
Nizhneangarsk Airport,Nizhneangarsk,Russia,\N,55.80080032348633,109.59500122070312
Vanavara Airport,Vanavara,Russia,\N,60.35969924926758,102.3239974975586
Aykhal Airport,Aykhal,Russia,\N,65.959197998047,111.54650115967
Uktus Airport,Yekaterinburg,Russia,\N,56.701698303222656,60.790000915527344
Baykit Airport,Baykit,Russia,\N,61.676700592041016,96.3550033569336
Biysk Airport,Biysk,Russia,\N,52.47999954223633,85.33999633789062
Huesca/Pirineos Airport,Huesca,Spain,HSK,42.0760993958,-0.316666990519
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.8563888889,-3.97
Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317
Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.0574989319,-6.243060112
Rock Hill - York County Airport,Rock Hill,United States,RKH,34.9878006,-81.05719757
Allegheny County Airport,Pittsburgh,United States,AGC,40.354400634765625,-79.9301986694336
Cecil Airport,Jacksonville,United States,\N,30.2187004089,-81.876701355
Fulton County Airport Brown Field,Atlanta,United States,FTY,33.7790985107,-84.5214004517
Tresco Heliport,Tresco,United Kingdom,TSO,49.94559860229492,-6.331389904022217
Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.604198455799995,65.8657989502
Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833
Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.53300094604492,65.26699829101562
Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364
Longyan Guanzhishan Airport,Longyan,China,LCX,25.6746997833,116.747001648
Xingyi Airport,Xingyi,China,ACX,25.0863888889,104.959444444
Liping Airport,Liping,China,HZH,26.32217,109.1499
Stepanakert Air Base,Stepanakert,Azerbaijan,\N,39.90140151977539,46.7869987487793
Ohio State University Airport,Columbus,United States,OSU,40.0797996521,-83.072998046875
Addison Airport,Addison,United States,ADS,32.9686012268,-96.8364028931
Destin Executive Airport,Destin,United States,DTS,30.40010071,-86.47149658
Chernobayevka Airport,Kherson,Ukraine,KHE,46.6758003235,32.506401062
Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.899700164799995,168.100997925
Assumption Island Airport,Assumption Island,Seychelles,\N,-9.74222,46.506802
Zhijiang Airport,Zhijiang,China,HJJ,27.4411111111,109.7
Yarmouth Airport,Yarmouth,Canada,YQI,43.826900482177734,-66.08809661865234
Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.331401825,-77.60880279540001
First Flight Airport,Kill Devil Hills,United States,FFA,36.0181999207,-75.67130279540001
Maturacá Airport,Maturaca,Brazil,\N,0.6282690167427063,-66.11509704589844
Carajás Airport,Parauapebas,Brazil,CKS,-6.11527776718,-50.0013885498
Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,\N,-2.372999906539917,-44.396400451660156
Tarempa Airport,Anambas Islands,Indonesia,MWK,3.3481199741363525,106.25800323486328
Würzburg-Schenkenturm Airport,Wuerzburg,Germany,\N,49.817779541015625,9.897500038146973
São Jacinto Airport,Aveiro,Portugal,\N,40.656741,-8.741544
Hopsten Air Base,Hopsten,Germany,\N,52.33869934082031,7.541329860687256
Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
Yasouj Airport,Yasuj,Iran,YES,30.700500488281,51.545101165771
Mosul International Airport,Mosul,Iraq,OSB,36.30580139160156,43.14739990234375
Tajima Airport,Toyooka,Japan,TJH,35.51279830932617,134.78700256347656
Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997
Kikai Airport,Kikai,Japan,KKX,28.321300506599997,129.927993774
Aguni Airport,Aguni,Japan,AGJ,26.5925006866,127.240997314
Donoi Airport,Uliastai,Mongolia,\N,47.7093,96.5258
Bulgan Airport,Bulgan,Mongolia,UGA,48.85499954223633,103.47599792480469
Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
Borongan Airport,Borongan,Philippines,BPR,11.674300193799999,125.478996277
Lubang Airport,Lubang,Philippines,LBX,13.855400085449219,120.1050033569336
Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814453125,69.80500030517578
Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698
Barrow Island Airport,Barrow Island,Australia,BWB,-20.86440086364746,115.40599822998047
Derby Airport,Derby,Australia,DRB,-17.3700008392334,123.66100311279297
Walgett Airport,Walgett,Australia,WGE,-30.032800674438477,148.12600708007812
Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.769200325012207,130.6199951171875
Dunk Island Airport,Dunk Island,Australia,DKI,-17.9416999817,146.13999939
Lizard Island Airport,Lizard Island,Australia,LZR,-14.673273,145.454571
Hamilton Airport,Hamilton,Australia,HLT,-37.64889907836914,142.06500244140625
Halls Creek Airport,Halls Creek,Australia,HCQ,-18.23390007019043,127.66999816894531
Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,-18.181900024414062,125.55899810791016
Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.7971992493,120.208000183
Wilkins Runway,Budd Coast,Antarctica,\N,-66.690833,111.523611
Provo Municipal Airport,Provo,United States,PVU,40.219200134277,-111.72299957275
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,40.5163002,-106.8659973
Delta Municipal Airport,Delta,United States,DTA,39.3805999756,-112.508003235
Richfield Municipal Airport,Richfield,United States,RIF,38.73640060424805,-112.0989990234375
Carbon County Regional/Buck Davis Field,Price,United States,PUC,39.61389923,-110.7509995
Los Alamos Airport,Los Alamos,United States,LAM,35.8797988892,-106.268997192
Lake Havasu City Airport,Lake Havasu City,United States,HII,34.571098,-114.358002
Winslow Lindbergh Regional Airport,Winslow,United States,INW,35.021900177,-110.722999573
Douglas Municipal Airport,Douglas,United States,DGL,31.3425998688,-109.505996704
Marakei Airport,Marakei,Kiribati,MZK,2.058609962463379,173.27099609375
Abemama Atoll Airport,Abemama,Kiribati,AEA,0.49083301424980164,173.82899475097656
Buariki Airport,Buariki,Kiribati,AAK,0.1852779984474182,173.63699340820312
Kuria Airport,Kuria,Kiribati,KUC,0.2186110019683838,173.44200134277344
Arorae Island Airport,Arorae,Kiribati,AIS,-2.61611008644104,176.80299377441406
Tamana Island Airport,Tamana,Kiribati,TMN,-2.485830068588257,175.97000122070312
Beru Airport,Beru Island,Kiribati,BEZ,-1.3547199964523315,176.0070037841797
Nikunau Airport,Nikunau,Kiribati,NIG,-1.31444001198,176.410003662
Butaritari Atoll Airport,Butaritari,Kiribati,BBG,3.08583,172.811005
Makin Island Airport,Makin,Kiribati,MTK,3.3744399547576904,172.99200439453125
Maiana Airport,Maiana,Kiribati,MNK,1.0036100149154663,173.031005859375
Nonouti Airport,Nonouti,Kiribati,NON,-0.6397219896316528,174.42799377441406
Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,-1.4744399785995483,175.06399536132812
Whitianga Airport,Whitianga,New Zealand,WTZ,-36.83169937133789,175.6790008544922
Takaka Airport,Takaka,New Zealand,KTF,-40.81330108642578,172.77499389648438
Afutara Aerodrome,Afutara,Solomon Islands,AFT,-9.19138888889,160.948611111
Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.86054358262,161.979546547
Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111
Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.847994,162.454108
Yandina Airport,Yandina,Solomon Islands,XYA,-9.092816,159.21841
Bartow Municipal Airport,Bartow,United States,BOW,27.943399429299998,-81.78340148930002
Dyagilevo Air Base,Kostroma,Russia,\N,54.64469909667969,39.57040023803711
Fitiuta Airport,Fiti\\'uta,American Samoa,FTI,-14.2172,-169.425003
Livermore Municipal Airport,Livermore,United States,LVK,37.6934013367,-121.819999695
Mariposa Yosemite Airport,Mariposa,United States,RMY,37.5108985901,-120.040000916
Grootfontein Airport,Grootfontein,Namibia,GFY,-19.60219955444336,18.122699737548828
Rundu Airport,Rundu,Namibia,NDU,-17.956499099731,19.719400405884
Tasiilaq Heliport,Angmagssalik,Greenland,AGM,65.61229608469999,-37.6183354855
Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,33.62670135498,-116.16000366211
Santa Monica Municipal Airport,Santa Monica,United States,SMO,34.015800476100004,-118.450996399
Bermuda Dunes Airport,Palm Springs,United States,UDD,33.748401641846,-116.27500152588
Scottsdale Airport,Scottsdale,United States,ZSY,33.622898101807,-111.91100311279
Olympia Regional Airport,Olympia,United States,OLM,46.9693985,-122.9029999
Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA,38.57910156,-121.8570023
Garfield County Regional Airport,Rifle,United States,RIL,39.52629852,-107.7269974
Shively Field,SARATOGA,United States,SAA,41.44490051269531,-106.8239974975586
DeKalb Peachtree Airport,Atlanta,United States,PDK,33.8755989075,-84.3020019531
Monroe County Airport,Bloomington,United States,BMG,39.145999908447266,-86.61669921875
Witham Field,Stuart,United States,SUA,27.18169975,-80.22109985
Morristown Municipal Airport,Morristown,United States,MMU,40.799400329589844,-74.41490173339844
Napa County Airport,Napa,United States,APC,38.2132,-122.280998
Brown Field Municipal Airport,San Diego,United States,SDM,32.572299957275,-116.98000335693
Wangen-Lachen Airport,Wangen-Lachen,Switzerland,\N,47.2047004699707,8.867500305175781
Venice Municipal Airport,Venice,United States,VNC,27.071599960327,-82.440299987793
Palm Beach County Glades Airport,Pahokee,United States,PHK,26.78499985,-80.69339752
Northwest Florida Beaches International Airport,Panama City,United States,ECP,30.357106,-85.795414
San Bernardino International Airport,San Bernardino,United States,SBD,34.0954017639,-117.23500061
Valença Airport,Valenca,Brazil,VAL,-13.296500205993652,-38.992401123046875
Caruaru Airport,Caruaru,Brazil,CAU,-8.282389640808105,-36.01350021362305
Wake Island Airfield,Wake island,Wake Island,AWK,19.282100677490234,166.63600158691406
Aeroclube Airport,Nova Iguacu,Brazil,QNV,-22.74530029296875,-43.46030044555664
San Carlos Airport,San Carlos,United States,SQL,37.511901855469,-122.25
Courtelary Airport,Courtelary ,Switzerland,\N,47.18360137939453,7.090829849243164
Koszalin Zegrze Pomorskie Air Base,Koszalin,Poland,OSZ,54.0425,16.2656
Camp Okavango Airport,Okavango Delta,Botswana,\N,-19.131115,23.102505
Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,35.856300354003906,-77.89189910888672
Whittier Airport,Whittier,United States,\N,60.777198791503906,-148.7220001220703
Soldotna Airport,Soldotna,United States,SXQ,60.47570037841797,-151.03399658203125
Gillespie Field,El Cajon,United States,SEE,32.826198577881,-116.97200012207
San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,\N,33.02270126,-118.5879974
Phan Rang Airport,Phan Rang,Vietnam,PHA,11.6335000992,108.952003479
Na-San Airport,Son-La,Vietnam,SQH,21.216999053955078,104.03299713134766
Truckee Tahoe Airport,Truckee,United States,TKF,39.319999694799996,-120.13999939
Fréjus Airport,Frejus,France,FRJ,43.4175,6.7357
Geelong Airport,Geelong,Australia,GEX,-38.224998474121094,144.33299255371094
Mezen Airport,Mezen,Russia,\N,65.87833404541016,44.21500015258789
Vaskovo Airport,Arkhangelsk,Russia,\N,64.44170379639999,40.421699523899996
Cobb County-Mc Collum Field,Atlanta,United States,RYY,34.01319885,-84.59860229
Brumowski  Air Base,Tulln,Austria,\N,48.3167,16.116699
Dell Flight Strip,Dell,United States,4U9,44.7356987,-112.720001221
Mission Field,Livingston-Montana,United States,LVM,45.6994018555,-110.447998047
Big Timber Airport,Big Timber,United States,6S0,45.806400299072266,-109.98100280761719
Tulip City Airport,Holland,United States,BIV,42.742900848389,-86.107398986816
London Heliport,London,United Kingdom,\N,51.46972274779999,-0.179444000125
Venice-Lido Airport,Venice,Italy,\N,45.428299,12.3881
Tallinn Linnahall Heliport,Tallinn,Estonia,\N,59.4486198425293,24.75322723388672
Hernesaari Heliport,Helsinki,Finland,HEN,60.14777755737305,24.9244441986084
Linkenheim Airport,Linkenheim,Germany,\N,49.141666412353516,8.394721984863281
Monument Valley Airport,Monument Valley,United States,\N,37.016700744599994,-110.200996399
Hilversum Airport,Hilversum,Netherlands,\N,52.1918983459,5.14694023132
Texel Airport,Texel,Netherlands,\N,53.1152992249,4.83361005783
La Cerdanya Airport,Das i Fontanals de Cerdanya,Spain,\N,42.38639831542969,1.86667001247406
Lakeland Linder Regional Airport,Lakeland,United States,LAL,27.988899231,-82.0186004639
Stary Oskol Airport,Stary Oskol,Russia,\N,51.32921600341797,37.76884841918945
Syangboche Airport,Syangboche,Nepal,SYH,27.8112,86.7124
Indianola Municipal Airport,New York,United States,IDL,33.485699,-90.678902
Cheremshanka Airport,Krasnoyarsk,Russia,\N,56.176998138399995,92.5400009155
French Valley Airport,Murrieta-Temecula,United States,RBK,33.5741996765,-117.127998352
Oristano-Fenosu Airport,Oristano,Italy,FNU,39.895308,8.642661
White Waltham Airfield,Maidenhead,United Kingdom,\N,51.500801086399996,-0.774443984032
Mysore Airport,Mysore,India,MYQ,12.30720043182373,76.64969635009766
Carl R Keller Field,Port Clinton,United States,PCW,41.516300201416016,-82.86869812011719
Dayton-Wright Brothers Airport,Dayton,United States,MGY,39.5890007019,-84.224899292
Richmond Municipal Airport,Richmond,United States,RID,39.757198333740234,-84.8427963256836
Findlay Airport,Findley,United States,FDY,41.013500213600004,-83.66870117190001
Burlington Executive,Burlington,Canada,\N,43.4414531515,-79.850102663
Penneshaw Airport,Penneshaw,Australia,PEA,-35.7558462874,137.962875366
Engels heliport,Ebenhofen,Germany,EBE,51.211666107177734,4.5808329582214355
Emporia Municipal Airport,Kempten,Germany,EMP,38.3320999146,-96.19120025630001
Skå-Edeby Airport,Essen,Germany,ESX,59.34510040283203,17.74049949645996
Wycombe Air Park,Wycombe,United Kingdom,\N,51.6116981506,-0.8083329796790001
Bembridge Airport,Bembridge,United Kingdom,BBP,50.6781005859,-1.10943996906
Waterville / Kings County Municipal Airport,Waterville,Canada,\N,45.0518989563,-64.6517028809
Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,44.48030090332,-103.78299713135
Westkapelle heliport,Knokke,Belgium,\N,51.32222366333,3.2930560112
Redcliffe Airport,Rothwell,Australia,\N,-27.20669937133789,153.0679931640625
Oksywie Military Air Base,Gdynia,Poland,QYD,54.57970047,18.51720047
Malbork Military Air Base,Malbork,Poland,\N,54.0269012451,19.134199142499998
Lask Military Air Base,Lask,Poland,\N,51.551700592,19.179100036599998
Miroslawiec Military Air Base,Miroslawiec,Poland,\N,53.395099639899996,16.0827999115
Krzesiny Military Air Base,Poznan,Poland,\N,52.3316993713,16.9664001465
Olive Branch Airport,Olive Branch,United States,OLV,34.9786987305,-89.78690338130001
Viña del mar Airport,Vina del Mar,Chile,\N,-32.9496,-71.4786
Brampton Airport,Brampton,Canada,\N,43.7602996826,-79.875
Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401062,32.0886001587
Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,39.90879822,-105.1169968
Salem Municipal Airport/McNary Field,Salem,United States,SLE,44.90950012,-123.0029984
Tunica Municipal Airport,Tunica,United States,UTM,34.680999755859,-90.346702575684
Batken Airport,Batken,Kyrgyzstan,\N,40.042899,70.83784
Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB,-8.524999618530273,30.663000106811523
Hunt Field,Lindau,Germany,LND,42.8152008057,-108.730003357
Hoogeveen Airport,Hoogeveen,Netherlands,\N,52.730800628699996,6.51610994339
Teuge Airport,Deventer,Netherlands,\N,52.2447013855,6.04666996002
Midden-Zeeland Airport,Middelburg,Netherlands,\N,51.5121994019,3.73111009598
Ameland Airport,Ameland,Netherlands,\N,53.451698303200004,5.67721986771
Saint-Cyr-l'École Airport,Saint-Cyr,France,\N,48.8114013671875,2.0747199058532715
Lawrence J Timmerman Airport,Milwaukee,United States,MWC,43.11040115356445,-88.0344009399414
Southern Wisconsin Regional Airport,Janesville,United States,JVL,42.620300293,-89.0416030884
Mantsonyane Airport,Mantsonyane,Lesotho,\N,-29.546100616455078,28.270999908447266
Arlington Municipal Airport,Arlington,United States,GKY,32.66389846801758,-97.09429931640625
Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,33.97809982,-83.96240234
Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,36.964500427199994,-86.41970062259999
Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,36.039600372314,-95.984596252441
Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD,25.0268001556,55.3661994934
Kirovograd Airport,Kirovograd,Ukraine,KGO,48.54280090332031,32.28499984741211
Roitzschjora Airport,Roitzschjora,Germany,\N,51.57777786254883,12.494443893432617
El Alamein International Airport,Dabaa City,Egypt,DBB,30.92449951171875,28.46139907836914
Bryce Canyon Airport,Bryce Canyon,United States,BCE,37.706401825,-112.144996643
Burlington Alamance Regional Airport,Burlington,United States,\N,36.048500061035156,-79.47489929199219
